module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
types::ulid::generator	crates/icydb-core/src/types/ulid/generator.rs	43	0	0	0.00	2	2	2	1	2
types::ulid	crates/icydb-core/src/types/ulid/mod.rs	181	2	4	2.00	2	2	1	4	4
types::unit	crates/icydb-core/src/types/unit.rs	60	0	0	0.00	0	0	0	2	0
validate	crates/icydb-core/src/validate.rs	12	0	0	0.00	0	0	0	2	0
value::coercion	crates/icydb-core/src/value/coercion.rs	15	0	0	0.00	0	0	0	0	0
value::compare	crates/icydb-core/src/value/compare.rs	121	3	50	16.67	7	7	1	1	10
value::hash	crates/icydb-core/src/value/hash.rs	189	4	29	7.25	1	1	2	3	5
value	crates/icydb-core/src/value/mod.rs	730	19	86	4.53	21	21	2	3	40
value::rank	crates/icydb-core/src/value/rank.rs	5	0	0	0.00	0	0	0	1	0
value::storage_key	crates/icydb-core/src/value/storage_key.rs	331	10	79	7.90	5	5	2	3	15
value::tag	crates/icydb-core/src/value/tag.rs	93	2	48	24.00	0	0	1	1	2
value::wire	crates/icydb-core/src/value/wire.rs	83	1	24	24.00	0	0	1	2	1
visitor::context	crates/icydb-core/src/visitor/context.rs	74	1	2	2.00	1	1	2	0	2
visitor	crates/icydb-core/src/visitor/mod.rs	357	1	3	3.00	12	12	2	2	13
visitor::sanitize	crates/icydb-core/src/visitor/sanitize.rs	19	0	0	0.00	0	0	0	2	0
visitor::validate	crates/icydb-core/src/visitor/validate.rs	19	0	0	0.00	0	0	0	2	0
